reknr,omschr,debet,credit,afsluiten,afgesloten,btwkode,grootboek,apko,kode,debeta,credita,debetper,creditper,fiche,omschrfr,omschrde,omschren,marge,wagenpark
"754000","Wisselresultaten",0.0000,0.0000,"",F," "," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"656020","TOEGESTANE BETALINGSKORTING",0.0000,0.0000,"",F,"-","N","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650180","intrest investkrediet nissan camion 726-3657909-22",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650190","intrest inv kred 726-3586842-56",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650420","intrest ing",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"656160","kosten betaalkaarten-visa-mastercard",0.0000,0.0000,"",F,"D","N","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"656120","KOSTEN KBC NEDERLAND R/C",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"756000","ONTVANGEN BETALINGSVERSCHILLEN",0.0000,0.0000,"",F," "," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"656130","KOSTEN ING R/C",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"656300","INTREST BTW",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"659100","BANKKOSTEN ONDERWORPEN AAN BTW",0.0000,0.0000,"",F,"D","N","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"750200","INTREST VAN KBC",0.0000,0.0000,"",F," "," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"750300","INTREST VAN ING",0.0000,0.0000,"",F," "," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"750400","INTREST VAN FORTIS",0.0000,0.0000,"",F," "," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"751000","INTREST OP HANDELSVORDERINGEN",0.0000,0.0000,"",F,"-","N","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"753000","RENTETOELAGE",0.0000,0.0000,"",F," "," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"755200","KORTING VOOR KONTANTE BETALING AAN LEVERANCIERS",0.0000,0.0000,"",F," "," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"756200","VOORDELIGE KOERSVERSCHILLEN",0.0000,0.0000,"",F," "," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"756211","OMREKENINGSVERSHILLEN EURO",0.0000,0.0000,"",F," "," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"656211","OMREKENINGSVERSCHILLEN EURO",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650294","INTREST FIN N - VOLVO FL611",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"755000","Resultaten uit de omrekening van vreemde valuta",0.0000,0.0000,"",F," "," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"656210","BETALINGSVERSCHILLEN",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"655000","Resultaten uit de omrekening van vreemde valuta",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650290","INTREST FIN J MERCEDES 300",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650291","INTREST FIN K BMW JO",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650292","INTREST FIN L BMW CHR",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650293","INTREST FIN M - CITROEN VW",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650270","INTREST FIN H KOELGROEP",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650350","INTREST WISSELS",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650260","INTREST FIN G VRACHT",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650410","INTREST FORTIS R/C",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650500","INTREST VOORAFBETALINGEN",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650600","INTREST KORTL LENING",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650700","INTREST BELAST/VOORH",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650800","INTREST BV",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"654000","Wisselresultaten",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650300","INTREST PROMESSEN",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650170","intrest inv kred 50 726-3135010-50",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650100","INTREST LENING B",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650110","INTREST KBC 5,5 MIO",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650120","INTREST KBC 3,0 MIO",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650130","INTREST invest 420-2867209-90",0.0000,0.0000,"",F,"-","N","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650140","INTREST invest krediet 420-2678373-16",0.0000,0.0000,"",F,"-","N","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650280","INTREST FIN MERCEDES BQJ945",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650160","INTREST KBC 13634,00 EURO",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650400","INTREST KBC R/C",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650175","intrest renault megane invest kr 726-3468507-61",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650210","INTREST FIN B",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650220","INTREST FIN C",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650230","INTREST FIN D AUTO",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650240","INTREST FIN E COMPUT",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650250","INTREST FIN F VRACHT",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650150","INTREST KBC 25000,01 EURO",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"656010","KREDIETBEPERKING",0.0000,0.0000,"",F,"D","N","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"656050","SAFEHUUR",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"656100","KOSTEN KBC",0.0000,0.0000,"",F,"D","N","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"656150","KOSTEN WISSELS/PROMESSEN",0.0000,0.0000,"",F,"D","N","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"656110","KOSTEN FORTISBANK R/C",0.0000,0.0000,"",F,"D","N","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650295","INTREST FINANCIERING CHRYSLER VOYAGER",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"656000","Commissies en kosten borgtochten",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"656200","NADELIGE KOERSVERSCHILLEN",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"770210","GER.BELAST.V/H BOEKJAAR",0.0000,0.0000,"",F," "," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"764001","UITZ.RES.NA CTRL AJ2001",0.0000,0.0000,"",F," "," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"670002","VOORAFBETALING 02",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"670003","VOORAFBETALING 03",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"670004","VOORAFBETALING 04",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"764002","UITZ.RES.NA CTRL AJ2002",0.0000,0.0000,"",F," "," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"764003","UITZ.RESULT.NA CONTROLE AJ2003",0.0000,0.0000,"",F," "," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"665000","ANDERE UITZONDERLIJKE KOSTEN",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"680010","OVERB.UITGESTELDE BELAST.OP INV.RESERVE",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"680910","OVERB.BELAST.VRIJE RESERVE OP INVESTERINGEN",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"771100","REGULARISERING VAN GERAAMDE BELG. BELASTINGEN",0.0000,0.0000,"",F," "," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"692000","TOEVOEGING AAN WETTELIJKE RESERVE",0.0000,0.0000,"",F,"-"," ","V","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"764004","UITZ.RESULT.NA CONTROLE AJ2004",0.0000,0.0000,"",F," "," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"780000","ONTTREKKING AAN DE BELASTVRIJE RESERVES",0.0000,0.0000,"",F," "," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"793000","OVER TE DRAGEN VERLIES",0.0000,0.0000,"",F," "," ","V","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"792000","ONTREKKING AAN DE RESERVES",0.0000,0.0000,"",F," "," ","V","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"763000","MEERWAARDEN OP REALISATIE VAN VASTE ACTIVA",0.0000,0.0000,"",F," "," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"763001","MEERWAARDEN OP REALISATIE VAN FIN. VASTE ACTIVA",0.0000,0.0000,"",F," "," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"791000","ONTTREKKING AAN HET KAPITAAL",0.0000,0.0000,"",F," "," ","V","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"769000","ANDERE UITZONDERLIJKE OPBRENGSTEN",0.0000,0.0000,"",F," "," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"790000","OVERGEDRAGEN WINST VORIG BOEKJAAR",0.0000,0.0000,"",F," "," ","V","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"771000","belgische belasting op resultaat",0.0000,0.0000,"",F," ","N","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"764000","RECUPERATIE BOETEN",0.0000,0.0000,"",F," "," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"671000","BELASTINGSUPPLEMENTEN VORIGE BOEKJAREN",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"696000","ANDERE RECHTHEBBENDEN",0.0000,0.0000,"",F,"-"," ","V","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"695000","BESTUURDERS OF ZAAKVOERDERS",0.0000,0.0000,"",F,"-"," ","V","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"694000","VERGOEDING AAN HET KAPITAAL",0.0000,0.0000,"",F,"-"," ","V","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"693000","OVER TE DRAGEN WINST",0.0000,0.0000,"",F,"-"," ","V","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"692100","TOEVOEGING AAN DE OVERIGE RESERVES",0.0000,0.0000,"",F,"-"," ","V","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"691000","TOEVOEGING AAN KAPITAAL",0.0000,0.0000,"",F,"-"," ","V","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"664000","ONINBARE KLANTEN",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"680000","OVERBOEKING NAAR BELASTINGVRIJE RESERVES",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"794000","TUSSENKOMST VAN DE VENNOTEN I/H VERLIES",0.0000,0.0000,"",F," "," ","V","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"670200","GERAAMDE BELASTING",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"670100","GEACTIVEERDE OVERSCHOTTEN IVM BET.BELASTINGEN",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"670050","ROERENDE VOORHEFFING OP BANKINTRESTEN",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"670001","VOORAFBETALING 01",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"670000","BELASTING & VOORHEFFING IVM. BOEKJAAR",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"663000","MINDERWAARDE OP VERKOOP VAN VASTE ACTIVA",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"660200","UITZ. AFSCHR. OP MAT. VASTE ACTIVA",0.0000,0.0000,"",F,"-"," ","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"690000","OVERGEDRAGEN VERLIES VORIG BOEKJAAR",0.0000,0.0000,"",F,"-"," ","V","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"170199","invkrediet kb clark13500 726-3930287-24",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"420199","invkrediet kbclark 13500 726-3930287-24",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"650199","invkrediet kbclark 13500 726-3930287-24",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"240040","materiaal",0.0000,0.0000,"",F,"B","J","A","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"999999","Niet gebruiken",0.0000,0.0000,"",F," ","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"550300","kbc spaarrekening",0.0000,0.0000,"",F," ","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"580009","transferten kl-lev",0.0000,0.0000,"",F," ","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"288800","waarborg beheerskosten",0.0000,0.0000,"",F," ","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"620203","bel. vergoedingen bedienden",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"620204","bel. vergoedingen arbeiders",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"623206","netto voordelen bedr. leiders",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"623207","netto voordelen bedienden",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"623208","netto voordelen arbeiders",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"623209","div. afhoudingen bedienden",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"580010","TRANSFERTEN LEV",0.0000,0.0000,"",F," ","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"580011","TRANSFERTEN ROULARTA MEDIA GROUP",0.0000,0.0000,"",F," ","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612420","kantoormachines magazijn",0.0000,0.0000,"",F,"D","N","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"170185","invest kred 726-4087509-09",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"420185","726-4087509-09investeringskrediet",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"650185","726-4087509-09intrest investeringskrediet",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"621350","wg bijdrage rsz anderen",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"621360","wg bijdrage rsz arb/bed",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"620306","bezoldigingen anderen",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"620471","vakantiegeld anderen",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"620480","bel vergoedingen anderen",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"455400","te betalen wedde anderen",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"613802","steun en sponsoring",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"580012","transfert tmvw : tussentijdse fact",0.0000,0.0000,"",F," ","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"644555","schadegeval personenwagen",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"604330","aankopen 12 %",0.0000,0.0000,"",F,"H","N","E","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"580016","transferten lev dieteren",0.0000,0.0000,"",F," ","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612351","ond e her barlow nu vd",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"700330","verkopen 12%",0.0000,0.0000,"",F,"2","N","E","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"240049","AFSCHR. OP 240040",0.0000,0.0000,"",F,"B","J","A","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"411200","BTW R/C",0.0000,0.0000,"",F," ","J","A","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"613250","licenties,octrooien",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"613831","restaurantkosten",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"623200","Prov vak bedienden",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," ","N"
"580013","transferten test aankoop",0.0000,0.0000,"",F," ","J","A","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612401","drukwerk",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"700350","DOORGEREK.KOSTEN",0.0000,0.0000,"",F,"3","J","E","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"612402","bedeling folder",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"623445","personeelsfeestkosten",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"613811","abonnement wagenpark gps",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"613205","lidgeld touring wegenhulp",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"620900","bezoldigingen",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"612354","her/ond rvc615 citroen",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"656105","kredietlijnprovisie kbc",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"611201","ond/her poort laadbrug deur hekken",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612326","her/ond volvo 2BKA672",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"451201","BTW HERZ..VORIG BJ.",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"612327","her ond Man YXV457",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612328","silvercold A - c supra 850",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"640250","GRONDLASTEN",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"173110","INV.KRED.09-37 > 1 JAAR",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"420210","INV.KRED.09-37 < 1 JAAR",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650165","INTR.INV.KRED.09-37",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"170180","FINANC.NISSAN > 1 JAAR",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"420181","FINANC.NISSAN < 1 JAAR",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"650115","INTR.FINANC.NISSAN",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"743100","ontvangen premie tewerkstelling",0.0000,0.0000,"",F," ","N","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612329","her/ond jjk846 renault",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612201","ongediertebestrijding",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"743200","diverse afhoudingen wedde",0.0000,0.0000,"",F," ","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"174960","invest.renault's >1 jr",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"424960","renault's investk <1jr",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"650296","intrest renault's investeringskrediet",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612332","her/ond ejq973renaultgrtour",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612333","her/ondagc210renaultgrtout",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612334","her/ond volvo 853AZC",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"174970","invest kred volvo+carr 6252224-72",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"424970","volvo+carr invest 6252224-72",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"650297","volvo+carr intrest inv k 6252224-72",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"623010","ecocheques",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"615210","reis en verblijfkost binnenland",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"174965","audi726-6428068-55>1jr",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"424965","audi726-6428068-55<1jr",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"650965","intrest audi726-6428068-55bedrijfswagenkred",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"612324","her ond 2CDZ282",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"744200","ontvangen vergoeding klant",0.0000,0.0000,"",F," ","N","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"643100","premie tewerkstelling terugvordering",0.0000,0.0000,"",F,"-","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"455090","te betalen lonen (maaltijdch)",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"490003","voorraad maaltijdcheques",0.0000,0.0000,"",F," ","N","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"623222","maaltijdcheq bed wg-b",0.0000,0.0000,"",F,"D","N","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"490200","voorraad maaltijdcheques",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"455010","te betalen loonbesl/aliment",0.0000,0.0000,"",F," ","J","P","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"360000","VOORSCHOTTEN",0.0000,0.0000,"",F," ","J","A","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
"610121","huur frigo diepvrieswagen",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000,"N","","",""," "," "
"613836","eindejaarsactie rekh50",0.0000,0.0000,"",F,"D","J","R","",0.0000,0.0000,0.0000,0.0000," ","","",""," "," "
