nummer1,levnummer,levnaam,bonnrlev,periode,datum,fk,prdkode,prdomschr,aantal,eenheid,stukprijs,btwperc,lotnr,vervaldat,bonnr_lev
260025,"000052","DIVERSI FOODS  -0.5%"," 050120-39681",1,05-01-2026," ","71317","Luikse Wafel 2798",1.00,"KART",18.52,0.0,"1111",18-03-2027,"81022286"
260025,"000052","DIVERSI FOODS  -0.5%"," 050120-39681",1,05-01-2026," ","71624","Taart chocolade ganache 845 DF",2.00,"KART",43.87,0.0,"1111",14-10-2026,"81022286"
260025,"000052","DIVERSI FOODS  -0.5%"," 050120-39681",1,05-01-2026," ","71769","Rijsttaart voorgerezen 2786 DF",4.00,"KART",40.32,0.0,"0000071769260025",10-10-2026,"81022286"
260025,"000052","DIVERSI FOODS  -0.5%"," 050120-39681",1,05-01-2026," ","79155","Croissant boter 1825 DF recht",4.00,"KART",32.40,0.0,"0000079155260025",05-11-2026,"81022286"
260025,"000052","DIVERSI FOODS  -0.5%"," 050120-39681",1,05-01-2026," ","81221","Brood tiengranen 1221 DF",4.00,"KART",30.54,0.0,"0000081221260025",26-09-2026,"81022286"
260025,"000052","DIVERSI FOODS  -0.5%"," 050120-39681",1,05-01-2026," ","99032","Donut Assortiment 4srt 1979 DF",4.00,"KART",29.67,0.0,"0000099032260025",15-03-2027,"81022286"
260025,"000052","DIVERSI FOODS  -0.5%"," 050120-39681",1,05-01-2026," ","","",0.00,"",1.81,0.0,"",-  -,"81022286"
260025,"000052","DIVERSI FOODS  -0.5%"," 050120-39681",1,05-01-2026," ","","Graag bevestiging aub",0.00,"",1.81,0.0,"",-  -,"81022286"
260025,"000052","DIVERSI FOODS  -0.5%"," 050120-39681",1,05-01-2026," ","","Bedankt !",0.00,"",1.81,0.0,"",-  -,"81022286"
260026,"000373","VANAFISH NV -2%"," 050120-42448",1,05-01-2026," ","","bestelbonnr: 238623",0.00,"",1.81,0.0,"",-  -,"165895"
260026,"000373","VANAFISH NV -2%"," 050120-42448",1,05-01-2026," ","42204","Gerookte zalm voorgesneden  GO",236.96,"KG",20.75,0.0,"0000042204260026",04-02-2026,"165895"
260026,"000373","VANAFISH NV -2%"," 050120-42448",1,05-01-2026," ","42205","Gerookte zalm GEHEEL vers 0 9",23.95,"KG",20.25,0.0,"1111",04-02-2026,"165895"
260026,"000373","VANAFISH NV -2%"," 050120-42448",1,05-01-2026," ","","levering maandag is ok",0.00,"",1.81,0.0,"",-  -,"165895"
260027,"2068","All-Fish Handelsgesellschaft"," 050120-43864",1,05-01-2026," ","41124","Roodbaars filets 140-160g zond",720.00,"KG",4.15,0.0,"0000041124260027",31-08-2027,"GEEN"
260027,"2068","All-Fish Handelsgesellschaft"," 050120-43864",1,05-01-2026," ","41151","Heek haasjes 160-200g",630.00,"KG",9.95,0.0,"0000041151260027",31-08-2027,"GEEN"
260027,"2068","All-Fish Handelsgesellschaft"," 050120-43864",1,05-01-2026," ","41151","Heek haasjes 160-200g",0.00,"KG",9.95,0.0,"",-  -,"GEEN"
260028,"000410","Pasfrost NV"," 050120-55161",1,05-01-2026," ","","bestelbonnr: 238619",0.00,"",1.81,0.0,"",-  -,"379986"
260028,"000410","Pasfrost NV"," 050120-55161",1,05-01-2026," ","01032","Champignonschijfjes Hotel 2.5k",630.00,"KG",1.05,0.0,"0000001032260028",14-11-2027,"379986"
260028,"000410","Pasfrost NV"," 050120-55161",1,05-01-2026," ","","",0.00,"",1.81,0.0,"",-  -,"379986"
260028,"000410","Pasfrost NV"," 050120-55161",1,05-01-2026," ","","Afhaling vandaag aub",0.00,"",1.81,0.0,"",-  -,"379986"
260029,"000410","Pasfrost NV"," 050120-55281",1,05-01-2026," ","","bestelbonnr: 238635",0.00,"",1.81,0.0,"",-  -,"380008"
260029,"000410","Pasfrost NV"," 050120-55281",1,05-01-2026," ","01076","Bulk Prei 50/50 20mm 10kg",540.00,"KG",0.76,0.0,"0000001076260029",27-11-2027,"380008"
260029,"000410","Pasfrost NV"," 050120-55281",1,05-01-2026," ","","",0.00,"",1.81,0.0,"",-  -,"380008"
260029,"000410","Pasfrost NV"," 050120-55281",1,05-01-2026," ","","Graag nog meegeven met afhalin",0.00,"",1.81,0.0,"",-  -,"380008"
260029,"000410","Pasfrost NV"," 050120-55281",1,05-01-2026," ","","Bedankt !!",0.00,"",1.81,0.0,"",-  -,"380008"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","","bestelbonnr: 238626",0.00,"",1.81,0.0,"",-  -,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","","",0.00,"",1.81,0.0,"",-  -,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","02463","Jiv Elite joppiesaus tube 850m",1.00,"VE",4.04,0.0,"1111",27-03-2026,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","10030","Pauwels Andalouse Pet 3 Liter",1.00,"VE",10.73,0.0,"1111",31-07-2026,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","02971","Mc. Ilhenny Co tabasco rode pe",12.00,"VE",1.87,0.0,"1111",-  -,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","00653","Verstegen peper zwart lampong",1.00,"VE",14.06,0.0,"1111",31-01-2028,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","00682","Verstegen sesamzaad 560g",1.00,"VE",7.87,0.0,"1111",28-02-2028,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","08663","Domaine du Rochefort cognac (3",1.00,"VE",13.72,0.0,"1111",-  -,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","14998","Passata di pommodoro victoria",2.00,"VE",1.13,0.0,"1111",31-08-2027,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","06122","DV Foods aperodipper driehoek",1.00,"VE",13.92,0.0,"1111",30-06-2026,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","02250","Hendricks gin (41 4%) 70cl",6.00,"VE",30.58,0.0,"1111",-  -,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","01878","Gin Mare (42 7%) 70cl",6.00,"VE",34.42,0.0,"1111",-  -,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","06183","Spuntini Mitraillettesaus tube",6.00,"LITER",3.99,0.0,"1111",24-07-2026,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","08426","Nazareth ongezouten boterrol 1",1.00,"KART",25.52,0.0,"1111",28-02-2026,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","04139","Grana Padano Parmesan blok (+/",0.00,"KG",13.36,0.0,"",-  -,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","03622","Pagotini sorbet limoen met stu",1.00,"KART",28.85,0.0,"1111",09-09-2027,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","15000","Nibbly super smesh potato hamb",1.00,"KART",10.48,0.0,"1111",03-10-2026,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","12805","Ganda Filet met paprika ultraf",4.00,"VE",5.51,0.0,"0000012805260030",03-03-2026,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","03856","Bens Retail Achter ham Ontvet",20.00,"VE",4.81,0.0,"0000003856260030",16-01-2026,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","07485","Bens Retail Gerookt Spek Gesne",8.00,"KG",8.00,0.0,"0000007485260030",16-01-2026,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","03413","Tapenade zoete peper roomkaas",6.00,"VE",6.43,0.0,"0000003413260030",05-03-2026,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","14183","Parmezaanse kaas mix geraspt p",0.00,"KG",7.80,0.0,"",-  -,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","20614","Beurre du Pays ongezouten bote",40.00,"VE",6.21,0.0,"0000020614260030",25-02-2026,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","09795","Delizio Gourmet bakken en brad",24.00,"VE",6.78,0.0,"0000009795260030",14-08-2026,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","","",0.00,"",1.81,0.0,"",-  -,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","","Kan dit nog mee met de afhalin",0.00,"",1.81,0.0,"",-  -,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","","Bedankt !! :)",0.00,"",1.81,0.0,"",-  -,"SPBE/VV/260100985"
260030,"002067","Spuntini NV"," 050120-57118",1,05-01-2026," ","09795","Delizio Gourmet bakken en brad",0.00,"VE",6.78,0.0,"",-  -,"SPBE/VV/260100985"
260031,"002067","Spuntini NV"," 050120-57893",1,05-01-2026," ","","bestelbonnr: 238633",0.00,"",1.81,0.0,"",-  -,"SPBE/VV/260100984"
260031,"002067","Spuntini NV"," 050120-57893",1,05-01-2026," ","48222","A05706 ∑ Knorr Professional li",0.00,"VE",16.07,0.0,"",-  -,"SPBE/VV/260100984"
260031,"002067","Spuntini NV"," 050120-57893",1,05-01-2026," ","66190","A07164 ∑ Banquet d'Or (A299C14",1.00,"KART",19.07,0.0,"1111",14-10-2026,"SPBE/VV/260100984"
260031,"002067","Spuntini NV"," 050120-57893",1,05-01-2026," ","04591","Delino zigeuner saus 3L",0.00,"VE",8.68,0.0,"",-  -,"SPBE/VV/260100984"
260031,"002067","Spuntini NV"," 050120-57893",1,05-01-2026," ","21749","Breydelnootham",1.43,"KG",10.50,0.0,"1111",15-01-2026,"SPBE/VV/260100984"
260031,"002067","Spuntini NV"," 050120-57893",1,05-01-2026," ","08229","Verse Tosti ham 1/2 blok (+/-4",4.03,"KG",5.72,0.0,"1111",19-01-2026,"SPBE/VV/260100984"
260031,"002067","Spuntini NV"," 050120-57893",1,05-01-2026," ","","",0.00,"",1.81,0.0,"",-  -,"SPBE/VV/260100984"
260031,"002067","Spuntini NV"," 050120-57893",1,05-01-2026," ","","",0.00,"",1.81,0.0,"",-  -,"SPBE/VV/260100984"
260031,"002067","Spuntini NV"," 050120-57893",1,05-01-2026," ","","graag toevoegen aan onze afhal",0.00,"",1.81,0.0,"",-  -,"SPBE/VV/260100984"
260031,"002067","Spuntini NV"," 050120-57893",1,05-01-2026," ","","voor vandaag",0.00,"",1.81,0.0,"",-  -,"SPBE/VV/260100984"
260032,"02619","Ebro foods Belguim"," 050120-60401",1,05-01-2026," ","","bestelbonnr: 238600",0.00,"",1.81,0.0,"",-  -,"VOR2600108"
260032,"02619","Ebro foods Belguim"," 050120-60401",1,05-01-2026," ","08020","Bosto Rijst Long grain Parbo 2",40.00,"KART",32.10,0.0,"0000008020260032",26-11-2028,"VOR2600108"
260033,"000272","DIVERSE LEVERANCIERS"," 050120-60699",1,05-01-2026," ","01020","Ajuinblokjes 10x10  2.5 kg",0.00,"KG",0.91,0.0,"",23-10-2027,"afhaling stock Deerlijk"
260033,"000272","DIVERSE LEVERANCIERS"," 050120-60699",1,05-01-2026," ","74780","Spuitzak Fondant Chocomousse 2",0.00,"VE",11.00,0.0,"",14-08-2026,"afhaling stock Deerlijk"
260033,"000272","DIVERSE LEVERANCIERS"," 050120-60699",1,05-01-2026," ","74781","Spuitzak witte chocomousse 2L",0.00,"VE",9.00,0.0,"",11-08-2026,"afhaling stock Deerlijk"
260033,"000272","DIVERSE LEVERANCIERS"," 050120-60699",1,05-01-2026," ","19213","Mini broodjes assortiment (C12",0.00,"KART",24.45,0.0,"",19-06-2026,"afhaling stock Deerlijk"
260033,"000272","DIVERSE LEVERANCIERS"," 050120-60699",1,05-01-2026," ","30046","Cuisette Zongedroogde cherry t",0.00,"KG",7.96,0.0,"",01-09-2027,"afhaling stock Deerlijk"
260033,"000272","DIVERSE LEVERANCIERS"," 050120-60699",1,05-01-2026," ","30047","Cuisette Zongedroogde Tomaten",0.00,"KG",6.96,0.0,"",04-09-2027,"afhaling stock Deerlijk"
260033,"000272","DIVERSE LEVERANCIERS"," 050120-60699",1,05-01-2026," ","79659","Half Stokbrood FITNESS (C07) 3",0.00,"KART",23.61,0.0,"",24-10-2026,"afhaling stock Deerlijk"
260033,"000272","DIVERSE LEVERANCIERS"," 050120-60699",1,05-01-2026," ","79363","Cuisette (C08) Stokbrood Fitne",0.00,"KART",21.81,0.0,"",25-10-2026,"afhaling stock Deerlijk"
260034,"2310","Maes Bert BV"," 050120-63112",1,05-01-2026," ","17010","Verse Kip filet gebakken schij",100.88,"KG",8.85,0.0,"0000017010260034",26-01-2026,"153810"
260035,"002067","Spuntini NV"," 060120-19896",1,06-01-2026," ","","bestelbonnr: 238644",0.00,"",1.81,0.0,"",-  -,"SPBE/VV/260101243"
260035,"002067","Spuntini NV"," 060120-19896",1,06-01-2026," ","","",0.00,"",1.81,0.0,"",-  -,"SPBE/VV/260101243"
260035,"002067","Spuntini NV"," 060120-19896",1,06-01-2026," ","12806","Ganda worstjes Natuur 10x70g",5.00,"VE",6.41,0.0,"1111",15-02-2026,"SPBE/VV/260101243"
260035,"002067","Spuntini NV"," 060120-19896",1,06-01-2026," ","04088","Smoky Mountains (LA8366) gourm",23.00,"KART",22.80,0.0,"1111",18-08-2026,"SPBE/VV/260101243"
260035,"002067","Spuntini NV"," 060120-19896",1,06-01-2026," ","","",0.00,"",1.81,0.0,"",-  -,"SPBE/VV/260101243"
260035,"002067","Spuntini NV"," 060120-19896",1,06-01-2026," ","","Graag nog meegeven vandaag aub",0.00,"",1.81,0.0,"",-  -,"SPBE/VV/260101243"
260035,"002067","Spuntini NV"," 060120-19896",1,06-01-2026," ","","Dringend voor klant",0.00,"",1.81,0.0,"",-  -,"SPBE/VV/260101243"
260036,"002067","Spuntini NV"," 060120-20299",1,06-01-2026," ","","bestelbonnr: 238636",0.00,"",1.81,0.0,"",-  -,"SPBE/VV/260101244"
260036,"002067","Spuntini NV"," 060120-20299",1,06-01-2026," ","","",0.00,"",1.81,0.0,"",-  -,"SPBE/VV/260101244"
260036,"002067","Spuntini NV"," 060120-20299",1,06-01-2026," ","10376","Glorix wc liquid geel 1 25L",1.00,"VE",2.50,0.0,"1111",-  -,"SPBE/VV/260101244"
260036,"002067","Spuntini NV"," 060120-20299",1,06-01-2026," ","13135","Frans & Bertha verse Vol-au-ve",6.00,"VE",18.54,0.0,"1111",14-02-2026,"SPBE/VV/260101244"
260036,"002067","Spuntini NV"," 060120-20299",1,06-01-2026," ","27382","Gastronello Noordzeebol 30x30g",14.00,"VE",20.90,0.0,"1111",18-06-2026,"SPBE/VV/260101244"
260036,"002067","Spuntini NV"," 060120-20299",1,06-01-2026," ","04091","SM Hotdog worst NYC classic 50",23.00,"KART",35.41,0.0,"1111",13-08-2026,"SPBE/VV/260101244"
260036,"002067","Spuntini NV"," 060120-20299",1,06-01-2026," ","07485","Bens Retail Gerookt Spek Gesne",8.00,"KG",8.00,0.0,"0000007485260036",18-02-2026,"SPBE/VV/260101244"
260036,"002067","Spuntini NV"," 060120-20299",1,06-01-2026," ","20614","Beurre du Pays ongezouten bote",8.00,"VE",6.21,0.0,"0000020614260036",25-02-2026,"SPBE/VV/260101244"
260036,"002067","Spuntini NV"," 060120-20299",1,06-01-2026," ","03395","Feta kaas in kruidenolie 1 5kg",4.00,"VE",10.06,0.0,"0000003395260036",21-01-2026,"SPBE/VV/260101244"
260036,"002067","Spuntini NV"," 060120-20299",1,06-01-2026," ","","",0.00,"",1.81,0.0,"",-  -,"SPBE/VV/260101244"
260036,"002067","Spuntini NV"," 060120-20299",1,06-01-2026," ","","Kan dit vandaag nog mee aub?",0.00,"",1.81,0.0,"",-  -,"SPBE/VV/260101244"
260036,"002067","Spuntini NV"," 060120-20299",1,06-01-2026," ","","Bedankt !!",0.00,"",1.81,0.0,"",-  -,"SPBE/VV/260101244"
260036,"002067","Spuntini NV"," 060120-20299",1,06-01-2026," ","","bestelbonnr: 238638",0.00,"",1.81,0.0,"",-  -,"SPBE/VV/260101244"
260036,"002067","Spuntini NV"," 060120-20299",1,06-01-2026," ","02275","St Martinus Azijn (Alcohol) 7∞",6.00,"VE",0.61,0.0,"1111",-  -,"SPBE/VV/260101244"
260036,"002067","Spuntini NV"," 060120-20299",1,06-01-2026," ","","",0.00,"",1.81,0.0,"",-  -,"SPBE/VV/260101244"
260036,"002067","Spuntini NV"," 060120-20299",1,06-01-2026," ","","Voor eigen gebruik dus niet aa",0.00,"",1.81,0.0,"",-  -,"SPBE/VV/260101244"
260036,"002067","Spuntini NV"," 060120-20299",1,06-01-2026," ","","Graag nog meegeven vandaag aub",0.00,"",1.81,0.0,"",-  -,"SPBE/VV/260101244"
260036,"002067","Spuntini NV"," 060120-20299",1,06-01-2026," ","","Bedankt !!",0.00,"",1.81,0.0,"",-  -,"SPBE/VV/260101244"
260036,"002067","Spuntini NV"," 060120-20299",1,06-01-2026," ","20614","Beurre du Pays ongezouten bote",0.00,"VE",6.21,0.0,"",-  -,"SPBE/VV/260101244"
260037,"002434","Ardo nv -2%"," 060120-25744",1,06-01-2026," ","","bestelbonnr: 238609",0.00,"",1.81,0.0,"",-  -,"327232"
260037,"002434","Ardo nv -2%"," 060120-25744",1,06-01-2026," ","","",0.00,"",1.81,0.0,"",-  -,"327232"
260037,"002434","Ardo nv -2%"," 060120-25744",1,06-01-2026," ","06020","Bieslook ARDO 250gr PP",2.00,"KG",5.09,0.0,"1111",03-11-2028,"327232"
260037,"002434","Ardo nv -2%"," 060120-25744",1,06-01-2026," ","99104","Vergeten groenten  / retro ARD",180.00,"KG",1.70,0.0,"0000099104260037",18-12-2027,"327232"
260037,"002434","Ardo nv -2%"," 060120-25744",1,06-01-2026," ","02017","Bistro Mix groentemengeling 2.",90.00,"KG",1.46,0.0,"0000002017260037",07-11-2027,"327232"
260037,"002434","Ardo nv -2%"," 060120-25744",1,06-01-2026," ","05072","Groentekrans in botersaus 2.5k",90.00,"KG",2.28,0.0,"0000005072260037",31-10-2027,"327232"
260037,"002434","Ardo nv -2%"," 060120-25744",1,06-01-2026," ","03054","Puree  Knolselder Ardo",270.00,"KG",1.67,0.0,"0000003054260037",30-06-2028,"327232"
260037,"002434","Ardo nv -2%"," 060120-25744",1,06-01-2026," ","01107","Prei fijne gesneden 70/30 2.5k",180.00,"KG",1.42,0.0,"0000001107260037",20-11-2027,"327232"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","","bestelbonnr: 238531",0.00,"",1.81,0.0,"",-  -,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","01077","Bulk Wortelschijfjes Gegolfd 1",720.00,"KG",0.62,0.0,"0000001077260038",19-11-2027,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","01024","Knolselderblokjes 10/10 2.5kg",1620.00,"KG",0.73,0.0,"0000001024260038",19-12-2027,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","01014","Jonge Wortelen Extra Fijn 8/14",720.00,"KG",0.88,0.0,"0000001014260038",17-11-2027,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","02066","Groente  brunoise 2.5kg",720.00,"KG",0.82,0.0,"0000002066260038",18-12-2027,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","01050","Bloemkoolroosjes Groot 30/60 2",540.00,"KG",0.97,0.0,"0000001050260038",12-12-2027,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","02063","Soepgroenten  8 soorten 2 5kg",1260.00,"KG",0.82,0.0,"0000002063260038",07-11-2027,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","01002","Bladspinazie portie 50gr 2.5kg",630.00,"KG",0.88,0.0,"0000001002260038",06-12-2027,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","01016","Wortelschijfjes Golfsnit 2.5kg",720.00,"KG",0.64,0.0,"0000001016260038",17-11-2027,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","02047","Broccolimix 2.5kg",630.00,"KG",1.12,0.0,"0000002047260038",08-12-2027,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","01076","Bulk Prei 50/50 20mm 10kg",540.00,"KG",0.76,0.0,"0000001076260038",27-11-2027,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","01023","Soepselder Gesneden Bleek seld",630.00,"KG",0.71,0.0,"0000001023260038",06-11-2027,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","01015","Wortelkubus 10x10mm 2.5kg",2430.00,"KG",0.64,0.0,"0000001015260038",04-12-2027,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","01018","Soepprei 50/50 2.5kg",900.00,"KG",0.78,0.0,"0000001018260038",17-12-2027,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","01030","Broccoliroosjes 20/40mm 2.5kg",2160.00,"KG",1.48,0.0,"0000001030260038",04-12-2027,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","01056","Bloemkoolroosjes Klein 15/35 2",1080.00,"KG",0.98,0.0,"0000001056260038",02-12-2027,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","01032","Champignonschijfjes Hotel 2.5k",1890.00,"KG",1.05,0.0,"0000001032260038",24-09-2027,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","01010","Bonen Zeer Fijn  2.5kg",630.00,"KG",0.93,0.0,"0000001010260038",27-11-2027,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","04153","Courgette  kubus 2.5kg",720.00,"KG",0.77,0.0,"0000004153260038",14-11-2027,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","01265","Pompoen kubus 2.5kg",720.00,"KG",1.00,0.0,"0000001265260038",05-12-2027,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","01051","Spruiten 2.5kg 15/25",1620.00,"KG",1.10,0.0,"0000001051260038",26-11-2027,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","01250","Pastinaak blokjes 10/10 2.5kg",810.00,"KG",0.84,0.0,"0000001250260038",03-12-2027,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","","",0.00,"",1.81,0.0,"",-  -,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","","Levering 06/01/2026",0.00,"",1.81,0.0,"",-  -,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","","Jullie leveren via Transport V",0.00,"",1.81,0.0,"",-  -,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","","Graag bevestiging aub",0.00,"",1.81,0.0,"",-  -,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","","Bedankt !!",0.00,"",1.81,0.0,"",-  -,"379712"
260038,"000410","Pasfrost NV"," 060120-31301",1,06-01-2026," ","01250","Pastinaak blokjes 10/10 2.5kg",0.00,"KG",0.84,0.0,"",-  -,"379712"
260039,"001306","Poppies Bakeries NV"," 060120-32293",1,06-01-2026," ","","bestelbonnr: 238587",0.00,"",1.81,0.0,"",-  -,"0000162996"
260039,"001306","Poppies Bakeries NV"," 060120-32293",1,06-01-2026," ","72307","Mini eclair gevuld 17g + melkt",144.00,"KART",12.58,0.0,"0000072307260039",24-05-2027,"0000162996"
260039,"001306","Poppies Bakeries NV"," 060120-32293",1,06-01-2026," ","72771","Slagroomsoesjes gevuld 160 st",120.00,"KART",10.73,0.0,"0000072771260039",27-05-2027,"0000162996"
260039,"001306","Poppies Bakeries NV"," 060120-32293",1,06-01-2026," ","","Graag bevestiging aub",0.00,"",1.81,0.0,"",-  -,"0000162996"
260039,"001306","Poppies Bakeries NV"," 060120-32293",1,06-01-2026," ","","Bedankt !!",0.00,"",1.81,0.0,"",-  -,"0000162996"
260040,"000623","RAVERCO NV"," 060120-32454",1,06-01-2026," ","","bestelbonnr: 238627",0.00,"",1.81,0.0,"",-  -,"VL20250517"
260040,"000623","RAVERCO NV"," 060120-32454",1,06-01-2026," ","21502","Hertenkalfrugfilet Nieuw Zeela",849.56,"KG",26.50,0.0,"0000021502260040",04-06-2027,"VL20250517"
260040,"000623","RAVERCO NV"," 060120-32454",1,06-01-2026," ","21305","Haas filets 120-140g",70.00,"KG",15.75,0.0,"0000021305260040",13-08-2028,"VL20250517"
260040,"000623","RAVERCO NV"," 060120-32454",1,06-01-2026," ","21505","Hert goulash per +/-2 5 kg eur",742.48,"KG",7.80,0.0,"0000021505260040",11-09-2028,"VL20250517"
260040,"000623","RAVERCO NV"," 060120-32454",1,06-01-2026," ","21501","Hert steak 1-2 kg NZ (bout 4 d",227.51,"KG",11.95,0.0,"0000021501260040",03-12-2027,"VL20250517"
260040,"000623","RAVERCO NV"," 060120-32454",1,06-01-2026," ","21501","Hert steak 1-2 kg NZ (bout 4 d",0.00,"KG",11.95,0.0,"",-  -,"VL20250517"
260041,"000052","DIVERSI FOODS  -0.5%"," 060120-41491",1,06-01-2026," ","","bestelbonnr: 238530",0.00,"",1.81,0.0,"",-  -,"5452-81021573"
260041,"000052","DIVERSI FOODS  -0.5%"," 060120-41491",1,06-01-2026," ","","BDF Graag levering",0.00,"",1.81,0.0,"",-  -,"5452-81021573"
260041,"000052","DIVERSI FOODS  -0.5%"," 060120-41491",1,06-01-2026," ","","dinsdag 6 januari",0.00,"",1.81,0.0,"",-  -,"5452-81021573"
260041,"000052","DIVERSI FOODS  -0.5%"," 060120-41491",1,06-01-2026," ","79608","Stokbrood Frans wit 57cm 320g",112.00,"KART",11.24,0.0,"0000079608260041",20-11-2026,"5452-81021573"
260041,"000052","DIVERSI FOODS  -0.5%"," 060120-41491",1,06-01-2026," ","79206","Cuisette (C02) Stokbrood wit 5",224.00,"KART",11.48,0.0,"0000079206260041",31-10-2026,"5452-81021573"
260041,"000052","DIVERSI FOODS  -0.5%"," 060120-41491",1,06-01-2026," ","80017","Cuisette (C04) Stokbrood meerg",56.00,"KART",16.99,0.0,"0000080017260041",12-09-2026,"5452-81021573"
260041,"000052","DIVERSI FOODS  -0.5%"," 060120-41491",1,06-01-2026," ","79661","Stokbrood  wit breed 8016 BDF",28.00,"KART",16.30,0.0,"0000079661260041",17-11-2026,"5452-81021573"
260041,"000052","DIVERSI FOODS  -0.5%"," 060120-41491",1,06-01-2026," ","96228","Brood Boeren bruin groot 368-0",28.00,"KART",15.64,0.0,"0000096228260041",03-11-2026,"5452-81021573"
260041,"000052","DIVERSI FOODS  -0.5%"," 060120-41491",1,06-01-2026," ","96227","Brood Boeren Ardens wit groot",28.00,"KART",15.64,0.0,"0000096227260041",20-10-2026,"5452-81021573"
